"board_name","list_name","card_name","osic_epic","days_since","checklist_count","checklist_item_count","checked_item_count","label_count","assignment_count","label_detail","assignnment_detail","url"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Doing","Magnum: MGASYNC - Submit blueprint for supporting Async bay operations.","opportunistic",28,1,2,1,3,1,"<No detail>","<No detail>","https://trello.com/c/zQ420slO/67-magnum-mgasync-submit-blueprint-for-supporting-async-bay-operations"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Doing","Glance: RLGUPD - ""alternatives"" part of the rolling upgrade spec (cinder strategy)","RLGUPD",47,0,0,0,2,1,"<No detail>","<No detail>","https://trello.com/c/B1DOyXE6/137-glance-rlgupd-alternatives-part-of-the-rolling-upgrade-spec-cinder-strategy"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Doing","Glance: RLGUPD - ""alternatives"" part of the rolling upgrade spec (neutron strategy)","RLGUPD",42,0,0,0,2,1,"<No detail>","<No detail>","https://trello.com/c/JDrkpV81/130-glance-rlgupd-alternatives-part-of-the-rolling-upgrade-spec-neutron-strategy"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Doing","Glance: CFGDFT - Patches up and reviewed","CFGDFT",42,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/2PlUiCNp/127-glance-cfgdft-patches-up-and-reviewed"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Doing","Review Live-migration Patches","opportunistic",12,1,5,2,3,2,"<No detail>","<No detail>","https://trello.com/c/DAmDSGmJ/151-review-live-migration-patches"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Doing","Nova: OPPUPS: Next Gen of API Policy","opportunistic",12,2,6,3,4,1,"<No detail>","<No detail>","https://trello.com/c/Su5RhnNZ/16-nova-oppups-next-gen-of-api-policy"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Doing","Ironic: CFGDFT","CFGDFT",10,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/al5PT4CC/154-ironic-cfgdft"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Waiting on External","XPRJQUOT -- Cross-project quotas and nested quotas","opportunistic",111,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/NNPMK7cn/22-xprjquot-cross-project-quotas-and-nested-quotas"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Waiting on External","Nova: Support Cells v2 Efforts","opportunistic",13,2,3,2,4,0,"<No detail>","<No detail>","https://trello.com/c/E73syjEI/18-nova-support-cells-v2-efforts"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Waiting on External","Nova: Privsep","opportunistic",13,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/TPJtDOak/39-nova-privsep"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Waiting on OSIC","Nova: CFGDFT update option catagories","CFGDFT",13,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/RTf23G2r/73-nova-cfgdft-update-option-catagories"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Waiting on OSIC","Nova: FEATCL: move feature matrix to doc utils","FEATCL",52,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/ly7gZfk6/79-nova-featcl-move-feature-matrix-to-doc-utils"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Waiting on OSIC","Nova: Help get tempest job to test bleeding edge libvirt+kvm+qemu","opportunistic",55,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/UuDWPjy9/27-nova-help-get-tempest-job-to-test-bleeding-edge-libvirt-kvm-qemu"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Waiting on OSIC","Nova: SCHDSP - Scheduler Resource Object work","opportunistic",55,0,0,0,4,1,"<No detail>","<No detail>","https://trello.com/c/IqIubAYT/32-nova-schdsp-scheduler-resource-object-work"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Nova: FEATCL: prototype feature matrix framework","FEATCL",12,0,0,0,3,2,"<No detail>","<No detail>","https://trello.com/c/o1ql8N1t/78-nova-featcl-prototype-feature-matrix-framework"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Nova: FEATCL: adding docs for NUMA","FEATCL",12,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/UgThMphx/114-nova-featcl-adding-docs-for-numa"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Ironic: Finish multitenant networking work left over from Mitaka","opportunistic",12,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/eJ71v3WW/45-ironic-finish-multitenant-networking-work-left-over-from-mitaka"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Nova: Multi-compute support for ironic virt driver","opportunistic",12,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/urnNlZOb/47-nova-multi-compute-support-for-ironic-virt-driver"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Ironic: Boot from volume","opportunistic",53,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/XO65KU6J/50-ironic-boot-from-volume"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Ironic: RLGUPD","RLGUPD",45,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/b4vNgBKv/44-ironic-rlgupd"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Ironic: Notification support","opportunistic",53,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/D3AHxBMu/48-ironic-notification-support"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Ironic: CFGDFT - Centralize Configuration","CFGDFT",53,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/UhMmUUCE/43-ironic-cfgdft-centralize-configuration"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Glance: CFGDFT - Specs Proposed - Improve help text","CFGDFT",42,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/h70MJ03V/125-glance-cfgdft-specs-proposed-improve-help-text"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Glance: CFGDFT - Specs Proposed - Centralization of options","CFGDFT",42,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/hMYBKFTS/126-glance-cfgdft-specs-proposed-centralization-of-options"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Glance: CFGDFT - Email glance_store maintainer to improve the help text on store options for their backend stores","CFGDFT",42,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/FdskIedk/123-glance-cfgdft-email-glance-store-maintainer-to-improve-the-help-text-on-store-options-for-their-backend-stores"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Glance: CFGDFT - Example patches up and merged","CFGDFT",42,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/Pdu6m6kD/124-glance-cfgdft-example-patches-up-and-merged"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Nova: CFGDFT update config option help","CFGDFT",6,1,4,3,3,7,"<No detail>","<No detail>","https://trello.com/c/RVL6ohFc/72-nova-cfgdft-update-config-option-help"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Review","Nova: Versioned Notifications","opportunistic",11,1,6,5,3,5,"<No detail>","<No detail>","https://trello.com/c/eoZKbnNU/28-nova-versioned-notifications"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Glance: RLGUPD - spec submitted before ""soft freeze"" June 15","RLGUPD",27,0,0,0,2,2,"<No detail>","<No detail>","https://trello.com/c/mVObIdXk/138-glance-rlgupd-spec-submitted-before-soft-freeze-june-15"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Glance: RLGUPD - discussion of the strategy at midcycle meetings (will be virtual meetings, week of June 13)","RLGUPD",27,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/vdldqrD5/131-glance-rlgupd-discussion-of-the-strategy-at-midcycle-meetings-will-be-virtual-meetings-week-of-june-13"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Glance: review design summit ideas","opportunistic",77,0,0,0,1,2,"<No detail>","<No detail>","https://trello.com/c/lVLX36Zf/36-glance-review-design-summit-ideas"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","CFGDFT - create newton blueprint","CFGDFT",55,0,0,0,2,1,"<No detail>","<No detail>","https://trello.com/c/WEtTygcv/25-cfgdft-create-newton-blueprint"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova Bug Scrub day","opportunistic",54,0,0,0,2,2,"<No detail>","<No detail>","https://trello.com/c/wb5Z2WcH/80-nova-bug-scrub-day"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova: review design summit ideas","opportunistic",55,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/9VeQ9kHS/35-nova-review-design-summit-ideas"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova api-ref sprint - 9th May and 10th May","opportunistic",54,0,0,0,3,6,"<No detail>","<No detail>","https://trello.com/c/yzQWTkM1/109-nova-api-ref-sprint-9th-may-and-10th-may"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova: CFGDFT move config options","CFGDFT",47,1,4,3,3,6,"<No detail>","<No detail>","https://trello.com/c/Q64pnmqQ/71-nova-cfgdft-move-config-options"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Magnum: MGTMVS - Create blueprint for Heat template versioning","opportunistic",75,1,3,3,1,1,"<No detail>","<No detail>","https://trello.com/c/hgpUdJCg/62-magnum-mgtmvs-create-blueprint-for-heat-template-versioning"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Magnum: MGTMVS - Implement blueprint that is accepted by the community.","opportunistic",54,0,0,0,1,1,"<No detail>","<No detail>","https://trello.com/c/ckxXjyZc/63-magnum-mgtmvs-implement-blueprint-that-is-accepted-by-the-community"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","MGAPIM - Delete '/container' endpoint from Magnum codebase","opportunistic",54,1,2,1,3,1,"<No detail>","<No detail>","https://trello.com/c/4UYqBADw/111-mgapim-delete-container-endpoint-from-magnum-codebase"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Magnum: MGCOEDR - Complete blueprint and spec for COE drivers","opportunistic",48,1,5,5,3,1,"<No detail>","<No detail>","https://trello.com/c/a2ti6HBS/65-magnum-mgcoedr-complete-blueprint-and-spec-for-coe-drivers"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Magnum: MGCOEDR - COE driver implementation.","opportunistic",0,1,2,2,3,1,"<No detail>","<No detail>","https://trello.com/c/cjejTAPE/135-magnum-mgcoedr-coe-driver-implementation"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Ironic: CI Improvements: move most jobs to use tinyipa","opportunistic",45,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/hpnsf09d/142-ironic-ci-improvements-move-most-jobs-to-use-tinyipa"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Ironic: CI Improvements: move most jobs to use iPXE","opportunistic",45,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/U1gZtiYF/143-ironic-ci-improvements-move-most-jobs-to-use-ipxe"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Ironic: CI Improvements: tempest microversion framework","opportunistic",54,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/e17bV6f7/139-ironic-ci-improvements-tempest-microversion-framework"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Glance: CFGDFT - List of Glance options","CFGDFT",42,0,0,0,2,0,"<No detail>","<No detail>","https://trello.com/c/9UA8yG1A/122-glance-cfgdft-list-of-glance-options"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Ironic: CI Improvements: get grenade passing","opportunistic",37,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/3ATtXxsf/141-ironic-ci-improvements-get-grenade-passing"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Glance/Nova: Transition Nova to using Images v2 API","opportunistic",34,1,3,3,5,0,"<No detail>","<No detail>","https://trello.com/c/Lz5YdrIw/103-glance-nova-transition-nova-to-using-images-v2-api"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova: Live Migration CI improvements","opportunistic",13,0,0,0,3,3,"<No detail>","<No detail>","https://trello.com/c/Zd1oLIHI/136-nova-live-migration-ci-improvements"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova: Refactor neutron integration (newton steps)","opportunistic",13,1,6,6,3,1,"<No detail>","<No detail>","https://trello.com/c/ahf1an7i/108-nova-refactor-neutron-integration-newton-steps"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova: get-me-a-network","opportunistic",13,1,5,5,4,0,"<No detail>","<No detail>","https://trello.com/c/O4yif7hv/70-nova-get-me-a-network"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova: Respect Affinity/Anti-affinity during server moves","opportunistic",13,1,7,4,4,4,"<No detail>","<No detail>","https://trello.com/c/BZQpwNC2/31-nova-respect-affinity-anti-affinity-during-server-moves"
"OSIC - Compute - Nova/Ironic/Magnum/Glance","Done","Nova: Automatic Live Migration completion","opportunistic",11,1,5,5,4,1,"<No detail>","<No detail>","https://trello.com/c/bjR9OgKj/120-nova-automatic-live-migration-completion"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","NOVEXP - OSIC Novice Install Cycle Execution #4","NOVEXP",20,1,6,0,3,0,"<No detail>","<No detail>","https://trello.com/c/BI8KWDxQ/149-novexp-osic-novice-install-cycle-execution-4"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","FLTMGT - Study the MVP for Inventory","FLTMGT",20,0,0,0,4,0,"<No detail>","<No detail>","https://trello.com/c/AypampQ8/144-fltmgt-study-the-mvp-for-inventory"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","NOVEXP - OSIC Novice Install Cycle Execution #5","NOVEXP",20,1,6,0,3,0,"<No detail>","<No detail>","https://trello.com/c/9Dzgd1zn/151-novexp-osic-novice-install-cycle-execution-5"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","NOVEXP - OSIC Novice Install Cycle Execution #7","NOVEXP",20,1,6,0,3,0,"<No detail>","<No detail>","https://trello.com/c/wXKWB91Y/153-novexp-osic-novice-install-cycle-execution-7"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","NOVEXP - OSIC Novice Install Cycle Execution #6","NOVEXP",20,1,6,0,3,0,"<No detail>","<No detail>","https://trello.com/c/sp2gO2p4/152-novexp-osic-novice-install-cycle-execution-6"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_horizon>","opportunistic",6,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/hjhAiI6K/80-osau16-ubuntu-16-04-support-role-os-horizon"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_rally>","opportunistic",62,1,4,0,3,0,"<No detail>","<No detail>","https://trello.com/c/lJduUqPL/85-osau16-ubuntu-16-04-support-role-os-rally"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_zaqar>","opportunistic",62,1,4,0,3,0,"<No detail>","<No detail>","https://trello.com/c/nqbRvJwh/89-osau16-ubuntu-16-04-support-role-os-zaqar"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_barbican>","opportunistic",62,1,4,0,3,0,"<No detail>","<No detail>","https://trello.com/c/sZQvASbi/73-osau16-ubuntu-16-04-support-role-os-barbican"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","LODTST - Perform and Document results of load testing at increasing scale","LODTST",3,1,8,0,3,0,"<No detail>","<No detail>","https://trello.com/c/HjvFrafo/39-lodtst-perform-and-document-results-of-load-testing-at-increasing-scale"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Accepted Backlog","LODTST - Deploy initial reference implementation for load testing","LODTST",2,0,0,0,4,0,"<No detail>","<No detail>","https://trello.com/c/Ctfo46lK/37-lodtst-deploy-initial-reference-implementation-for-load-testing"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Ready & Bite-Sized","OSAINV --  Dynamic Inventory covert script to installable library","opportunistic",54,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/w2lDGzXE/142-osainv-dynamic-inventory-covert-script-to-installable-library"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Ready & Bite-Sized","NOVEXP - OSIC Novice Install Cycle Execution #3","NOVEXP",3,1,6,0,3,0,"<No detail>","<No detail>","https://trello.com/c/APyfBTvD/150-novexp-osic-novice-install-cycle-execution-3"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","DEMOUG - Determine/implement strategy for verifying data plane uptime","DEMOUG",3,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/7CiFEQjM/31-demoug-determine-implement-strategy-for-verifying-data-plane-uptime"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAINV -- Dynamic Inventory unit tests","opportunistic",54,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/5B2HRKv5/140-osainv-dynamic-inventory-unit-tests"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAINV --  Dynamic Inventory function clean up","opportunistic",54,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/QNkjr4so/141-osainv-dynamic-inventory-function-clean-up"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- openstack-ansible","opportunistic",46,1,4,0,3,0,"<No detail>","<No detail>","https://trello.com/c/E6TAMcH8/62-osau16-ubuntu-16-04-support-openstack-ansible"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","LODTST - Determine strategy/methodology for load testing","LODTST",28,1,4,2,3,1,"<No detail>","<No detail>","https://trello.com/c/ALMulUAz/38-lodtst-determine-strategy-methodology-for-load-testing"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","NOVEXP - OSIC Novice Install Cycle Execution #1","NOVEXP",0,1,6,4,3,1,"<No detail>","<No detail>","https://trello.com/c/0WdV74cd/146-novexp-osic-novice-install-cycle-execution-1"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","NOVEXP - OSAD for 22 nodes. Avg time per node including preconfiguration from bare ubuntu 14.04.","NOVEXP",2,1,5,3,2,2,"<No detail>","<No detail>","https://trello.com/c/osVtvwvG/50-novexp-osad-for-22-nodes-avg-time-per-node-including-preconfiguration-from-bare-ubuntu-14-04"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_magnum>","opportunistic",45,1,4,1,3,0,"<No detail>","<No detail>","https://trello.com/c/jvJEvsO0/82-osau16-ubuntu-16-04-support-role-os-magnum"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Doing","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_designate>","opportunistic",4,1,4,1,3,0,"<No detail>","<No detail>","https://trello.com/c/SRv2DY99/76-osau16-ubuntu-16-04-support-role-os-designate"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAUPG - Mitaka > Newton -- hostname upgrade","opportunistic",4,1,5,4,4,1,"<No detail>","<No detail>","https://trello.com/c/85YRKkLb/145-osaupg-mitaka-newton-hostname-upgrade"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Waiting on External","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_tempest>","opportunistic",6,1,4,4,3,0,"<No detail>","<No detail>","https://trello.com/c/8g4cor9K/88-osau16-ubuntu-16-04-support-role-os-tempest"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Review","DEMOUG - Establish scripting/instrumentation for upgrade demonstration","DEMOUG",3,0,0,0,2,3,"<No detail>","<No detail>","https://trello.com/c/y0VgfUQy/32-demoug-establish-scripting-instrumentation-for-upgrade-demonstration"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Prep work for Novice Experience Cycles","NOVEXP",20,1,4,4,3,2,"<No detail>","<No detail>","https://trello.com/c/iRqhY3MG/20-novexp-prep-work-for-novice-experience-cycles"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Schedule additional Execute/Deployment Cycles","NOVEXP",20,0,0,0,3,0,"<No detail>","<No detail>","https://trello.com/c/JMXCvjrz/24-novexp-schedule-additional-execute-deployment-cycles"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 1","NOVEXP",55,1,7,7,3,3,"<No detail>","<No detail>","https://trello.com/c/XII6t7bw/21-novexp-execute-document-cycle-1"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","CPNAVL - Deploying tooling/instrumentation for monitoring reference implementation","CPNAVL",28,1,5,5,3,4,"<No detail>","<No detail>","https://trello.com/c/Lx7FPYZ7/35-cpnavl-deploying-tooling-instrumentation-for-monitoring-reference-implementation"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Ironic API tests to Gating","opportunistic",63,0,0,0,3,2,"<No detail>","<No detail>","https://trello.com/c/BiIFUNNb/46-osairn-add-ironic-api-tests-to-gating"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add docs on how to configure/use Ironic in OSA","opportunistic",54,1,2,2,3,2,"<No detail>","<No detail>","https://trello.com/c/CaLMKlY3/48-osairn-add-docs-on-how-to-configure-use-ironic-in-osa"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Ironic CLI tests to Gating","opportunistic",63,0,0,0,3,2,"<No detail>","<No detail>","https://trello.com/c/OK9Eiqqj/45-osairn-add-ironic-cli-tests-to-gating"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add os_nova role config for os_ironic role","opportunistic",63,1,2,2,3,2,"<No detail>","<No detail>","https://trello.com/c/DN2CLyqK/43-osairn-add-os-nova-role-config-for-os-ironic-role"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add os_ironic role to OSA","opportunistic",63,1,2,2,3,2,"<No detail>","<No detail>","https://trello.com/c/bA6CiPVI/42-osairn-add-os-ironic-role-to-osa"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Test os_ironic OSA code in physical lab","opportunistic",63,0,0,0,3,3,"<No detail>","<No detail>","https://trello.com/c/fNKIkOor/49-osairn-test-os-ironic-osa-code-in-physical-lab"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <lxc_hosts>","opportunistic",63,1,4,4,3,1,"<No detail>","<No detail>","https://trello.com/c/5WQePzxV/68-osau16-ubuntu-16-04-support-role-lxc-hosts"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <lxc_container_create>","opportunistic",63,1,4,4,3,1,"<No detail>","<No detail>","https://trello.com/c/FpntXMtn/67-osau16-ubuntu-16-04-support-role-lxc-container-create"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <os_swift_sync>","opportunistic",63,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/dcJ4TEXV/87-osau16-ubuntu-16-04-support-role-os-swift-sync"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <pip_lock_down>","opportunistic",46,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/RVO0QNMm/91-osau16-ubuntu-16-04-support-role-pip-lock-down"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 2","NOVEXP",51,1,7,7,3,0,"<No detail>","<No detail>","https://trello.com/c/nTUQTrcC/22-novexp-execute-document-cycle-2"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <galera_client>","opportunistic",54,1,4,4,3,1,"<No detail>","<No detail>","https://trello.com/c/Z3e3OyAQ/64-osau16-ubuntu-16-04-support-role-galera-client"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAIRN - Add Tempest/Ironic Gating (Generic Driver?)","opportunistic",59,0,0,0,3,2,"<No detail>","<No detail>","https://trello.com/c/7EoIgSvT/47-osairn-add-tempest-ironic-gating-generic-driver"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAUPG - Liberty > Mitaka upgrade framework","opportunistic",28,1,5,5,3,1,"<No detail>","<No detail>","https://trello.com/c/uM0dWovp/61-osaupg-liberty-mitaka-upgrade-framework"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAUPG - Mitaka > Newton upgrade framework","opportunistic",28,1,5,5,3,1,"<No detail>","<No detail>","https://trello.com/c/Pp7ypoD7/59-osaupg-mitaka-newton-upgrade-framework"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <galera_server>","opportunistic",54,1,4,4,3,1,"<No detail>","<No detail>","https://trello.com/c/FSjYWLZu/65-osau16-ubuntu-16-04-support-role-galera-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - OSIC Novice Install Cycle Execution #2","NOVEXP",3,1,6,6,3,1,"<No detail>","<No detail>","https://trello.com/c/PT5tTxMi/147-novexp-osic-novice-install-cycle-execution-2"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <py_from_git>","opportunistic",46,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/fQvHqyVY/93-osau16-ubuntu-16-04-support-role-py-from-git"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <repo_server>","opportunistic",46,1,4,4,3,1,"<No detail>","<No detail>","https://trello.com/c/6t4HqT3A/96-osau16-ubuntu-16-04-support-role-repo-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","NOVEXP - Execute/Document Cycle 3","NOVEXP",10,1,7,7,3,0,"<No detail>","<No detail>","https://trello.com/c/PmxB6x7j/23-novexp-execute-document-cycle-3"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <rsyslog_server>","opportunistic",46,1,4,4,3,1,"<No detail>","<No detail>","https://trello.com/c/XwBh4ui8/98-osau16-ubuntu-16-04-support-role-rsyslog-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <memcached_server>","opportunistic",46,1,4,4,3,1,"<No detail>","<No detail>","https://trello.com/c/KiGuZk9n/69-osau16-ubuntu-16-04-support-role-memcached-server"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAU16 -- Ubuntu 16.04 support -- ROLE: <plugins>","opportunistic",46,0,0,0,3,1,"<No detail>","<No detail>","https://trello.com/c/JEGjx6dS/92-osau16-ubuntu-16-04-support-role-plugins"
"OSIC - Deploy - OSA/OPS/ Ref Imp","Done","OSAAN2 -- Ansible 2 support -- ROLE: <plugins>","opportunistic",46,1,1,1,3,1,"<No detail>","<No detail>","https://trello.com/c/HGpV1Ymx/131-osaan2-ansible-2-support-role-plugins"
